year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.013230284002813198,0.0011797461958827351,0.02537622663199115,-0.002741531778977458,0.026905770109446937,0.02422241234021046,66,17725233.53125
1977-03,0,0.005898809109815871,0.019908740431752735,-0.009737757854381069,0.0447748316236145,0.010428175841540975,0.05530176461681177,66,20132223.625
1977-04,0,0.02850389411527899,0.0012113581933314874,0.04991411601310008,-0.048071918346136194,0.05101588533645909,0.0010596768388949082,60,18818943.3125
1977-05,0,0.0021883786673437488,0.03984411298379955,-0.051269528438350004,-0.026156528829598825,-0.013336141864020393,-0.039763821254262546,59,16370018.375
1977-06,0,0.048174093742683936,-0.045379759149473495,-0.03283995359917476,-0.0108684758183286,-0.07739059780470614,-0.0882081568480953,49,12017035.125
1977-07,0,-0.025610321135632785,-0.032326873176895934,-0.0031583836438758063,-0.044499266231531644,-0.035818489986297795,-0.0785779577287765,56,12223668.34375
1977-08,0,-0.030195211751763994,-0.010564668885878375,-0.03806143469214927,0.07768016794412691,-0.0484139573847566,0.02612335179789317,57,12456401.25
1977-09,0,-0.0042343530998066115,-0.023691229517621912,0.08606325134787599,-0.002600553245302191,0.057975993269719216,0.037219422938105984,44,9608968.375
1977-10,0,-0.04270267909146362,0.08927671098937628,-0.014670823053825686,-0.0706195317699835,0.07290818846021936,-0.0030509315181062825,44,9184288.25
1977-11,0,0.10699506581617851,-0.01779319304099614,-0.0720174234970472,-0.02433885353865979,-0.08798895211233178,-0.10965403179123799,52,11778226.75
1977-12,0,0.01764322005636294,-0.05455398174483405,-0.00037036777829133446,0.07042550805961022,-0.05572667930104326,0.011205510960151144,45,6051184.375
1978-01,0,-0.06077208616295207,-0.002910433876817527,0.07136836937651596,0.10790196282453546,0.068959618097328,0.1845292890808511,51,8579669.1875
